timestamp,temp_c,power_w,util_gpu_%,util_mem_%,fan_speed_%,clock_graphics_mhz,clock_mem_mhz
2025-10-27 01:31:55.845316,82.7,122.01,89,88,63,1636,5900
2025-10-27 01:31:56.845777,72.0,107.0,69,53,48,1327,5680
2025-10-27 01:31:57.846646,53.6,46.31,21,19,20,624,5200
2025-10-27 01:31:58.847272,70.1,97.56,62,46,45,1229,5633
2025-10-27 01:31:59.847812,70.8,93.16,63,56,46,1250,5655
2025-10-27 01:32:00.848603,54.6,46.87,26,23,21,689,5294
2025-10-27 01:32:01.849582,53.4,42.79,22,15,20,634,5204
2025-10-27 01:32:02.850705,73.9,106.84,71,57,50,1374,5740
2025-10-27 01:32:03.851697,59.3,58.77,33,23,29,796,5286
2025-10-27 01:32:04.852279,75.0,108.73,75,60,52,1432,5744
2025-10-27 01:32:05.852675,53.6,50.83,26,20,20,694,5237
2025-10-27 01:32:06.853542,71.3,105.75,68,55,46,1327,5681
2025-10-27 01:32:07.854154,68.1,92.0,62,52,42,1230,5602
2025-10-27 01:32:08.854742,71.0,96.11,67,57,46,1311,5627
2025-10-27 01:32:09.855999,66.5,83.28,51,42,39,1074,5492
2025-10-27 01:32:10.856579,70.4,95.1,60,58,45,1197,5563
2025-10-27 01:32:11.857333,72.0,106.61,69,68,47,1325,5733
2025-10-27 01:32:12.858018,54.7,43.83,22,19,22,638,5236
2025-10-27 01:32:13.858736,64.7,87.05,53,50,37,1085,5533
2025-10-27 01:32:14.859271,66.7,77.76,52,51,40,1071,5557
2025-10-27 01:32:15.859588,80.0,124.21,88,83,59,1615,5855
2025-10-27 01:32:16.860241,57.1,54.03,29,22,25,732,5265
2025-10-27 01:32:17.860893,83.9,138.99,95,74,65,1729,5986
2025-10-27 01:32:18.862325,86.3,137.06,100,99,69,1800,5993
2025-10-27 01:32:19.863477,65.7,81.33,48,46,38,1022,5513
2025-10-27 01:32:20.863878,70.0,97.61,61,51,45,1222,5565
2025-10-27 01:32:21.864583,79.7,121.38,84,73,59,1563,5795
2025-10-27 01:32:22.865913,75.2,107.9,73,68,52,1394,5703
2025-10-27 01:32:23.866448,66.4,80.19,54,51,39,1105,5505
2025-10-27 01:32:24.867362,56.7,62.3,32,26,25,770,5334
2025-10-27 01:32:25.867971,71.8,108.15,70,68,47,1356,5702
2025-10-27 01:32:26.868762,76.6,112.81,77,58,54,1459,5814
2025-10-27 01:32:27.869273,58.7,60.44,30,26,28,755,5338
2025-10-27 01:32:28.869687,70.9,98.91,66,61,46,1293,5646
2025-10-27 01:32:29.870826,79.3,124.88,84,74,58,1559,5813
2025-10-27 01:32:30.871477,78.9,114.74,78,58,58,1466,5789
2025-10-27 01:32:31.872314,83.0,128.08,94,71,64,1700,5901
2025-10-27 01:32:32.873042,51.4,34.82,13,12,17,499,5140
2025-10-27 01:32:33.873885,72.9,106.04,74,51,49,1400,5723
2025-10-27 01:32:34.875255,56.6,52.87,29,25,24,742,5323
2025-10-27 01:32:35.876481,70.9,90.94,60,49,46,1203,5618
2025-10-27 01:32:36.876939,68.4,91.89,61,57,42,1218,5593
2025-10-27 01:32:37.879225,51.9,45.33,18,17,17,569,5189
2025-10-27 01:32:38.881782,59.9,65.57,40,31,29,909,5444
2025-10-27 01:32:39.882493,79.4,125.6,86,66,59,1584,5888
2025-10-27 01:32:40.883239,67.5,94.58,60,56,41,1203,5552
2025-10-27 01:32:41.884034,72.6,104.23,69,56,48,1343,5646
2025-10-27 01:32:42.885093,84.9,137.83,95,75,67,1727,5943
2025-10-27 01:32:43.885935,79.3,118.49,86,85,58,1593,5899
2025-10-27 01:32:44.887079,87.3,142.71,99,85,70,1783,6036
2025-10-27 01:32:45.887637,51.3,35.58,14,12,16,512,5106
2025-10-27 01:32:46.888512,71.3,98.49,65,59,46,1275,5600
2025-10-27 01:32:47.889340,54.7,46.44,26,24,22,682,5224
2025-10-27 01:32:48.889838,74.8,115.91,76,70,52,1434,5740
2025-10-27 01:32:49.891062,67.1,80.44,52,45,40,1083,5498
2025-10-27 01:32:50.891708,54.9,39.83,18,14,22,571,5149
2025-10-27 01:32:51.892476,71.9,103.74,68,57,47,1312,5688
2025-10-27 01:32:52.893029,81.5,131.71,92,69,62,1682,5923
2025-10-27 01:32:53.893648,54.0,44.51,20,17,21,596,5246
2025-10-27 01:32:54.894283,50.5,41.76,18,14,15,570,5172
2025-10-27 01:32:55.894708,53.0,41.43,22,18,19,633,5172
2025-10-27 01:32:56.895491,73.7,98.68,68,58,50,1327,5659
2025-10-27 01:32:57.896618,65.4,88.15,57,49,38,1153,5610
2025-10-27 01:32:58.897182,52.6,39.86,17,15,18,560,5123
2025-10-27 01:32:59.897716,56.4,42.7,22,19,24,626,5234
2025-10-27 01:33:00.898728,57.9,61.26,32,26,26,785,5283
2025-10-27 01:33:01.900901,73.5,104.53,72,51,50,1384,5703
2025-10-27 01:33:02.901952,78.0,117.56,81,70,57,1524,5761
2025-10-27 01:33:03.902803,77.7,112.51,81,78,56,1519,5800
2025-10-27 01:33:04.903451,53.2,43.34,21,18,19,605,5228
2025-10-27 01:33:05.904240,75.3,112.62,78,67,52,1465,5764
2025-10-27 01:33:06.904858,71.2,98.98,65,50,46,1277,5648
2025-10-27 01:33:07.905202,80.2,125.37,84,64,60,1569,5849
2025-10-27 01:33:08.905761,49.9,42.21,16,14,14,545,5178
2025-10-27 01:33:09.906310,60.5,66.03,38,28,30,877,5354
2025-10-27 01:33:10.907057,70.5,92.85,59,49,45,1180,5578
2025-10-27 01:33:11.907576,72.9,94.38,63,44,49,1238,5588
2025-10-27 01:33:12.908692,47.8,36.71,11,8,11,458,5116
2025-10-27 01:33:13.909492,80.5,130.24,88,63,60,1615,5915
2025-10-27 01:33:14.910019,65.0,89.68,57,45,37,1151,5531
2025-10-27 01:33:15.910936,66.9,77.88,51,48,40,1063,5504
2025-10-27 01:33:16.911716,56.0,44.74,24,20,23,655,5270
2025-10-27 01:33:17.912589,73.0,107.65,73,71,49,1400,5710
2025-10-27 01:33:18.913185,52.3,38.32,17,14,18,557,5181
2025-10-27 01:33:19.913811,52.5,38.42,18,16,18,578,5223
2025-10-27 01:33:20.914458,65.4,79.23,52,41,38,1078,5471
2025-10-27 01:33:21.915833,67.1,78.64,53,47,40,1093,5579
2025-10-27 01:33:22.916291,66.6,78.73,52,41,39,1079,5488
2025-10-27 01:33:23.917141,79.0,119.69,83,67,58,1541,5787
2025-10-27 01:33:24.917621,73.7,103.49,72,68,50,1376,5699
2025-10-27 01:33:25.917918,59.9,60.74,35,24,29,824,5390
2025-10-27 01:33:26.918690,76.2,118.67,80,60,54,1494,5766
2025-10-27 01:33:27.919157,58.6,62.19,31,25,27,765,5359
2025-10-27 01:33:28.919662,76.6,114.6,77,66,54,1464,5730
2025-10-27 01:33:29.920028,59.4,62.8,38,35,29,867,5411
2025-10-27 01:33:30.920758,61.7,73.73,41,33,32,908,5419
2025-10-27 01:33:31.921662,77.7,114.04,80,73,56,1506,5758
2025-10-27 01:33:32.922145,70.2,101.9,65,53,45,1280,5675
2025-10-27 01:33:33.922829,78.9,124.86,85,81,58,1581,5861
2025-10-27 01:33:34.923657,67.2,89.68,57,49,40,1152,5539
2025-10-27 01:33:35.924159,63.4,75.45,44,35,35,954,5457
2025-10-27 01:33:36.925481,50.9,38.96,14,12,16,507,5136
2025-10-27 01:33:37.926194,60.6,62.66,38,30,30,874,5374
2025-10-27 01:33:38.926830,59.9,69.88,38,32,29,879,5385
2025-10-27 01:33:39.927501,67.9,90.51,59,56,41,1192,5626
2025-10-27 01:33:40.928061,76.3,124.42,83,63,54,1541,5879
2025-10-27 01:33:41.928619,83.8,138.21,99,82,65,1782,5988
2025-10-27 01:33:42.929643,59.0,56.54,31,28,28,755,5303
2025-10-27 01:33:43.930628,64.7,69.01,45,31,37,966,5481
2025-10-27 01:33:44.931689,69.4,103.31,66,55,44,1284,5673
2025-10-27 01:33:45.932574,52.4,52.29,24,22,18,654,5206
2025-10-27 01:33:46.933346,50.1,42.62,17,12,15,548,5126
2025-10-27 01:33:47.934283,61.7,65.57,39,27,32,893,5361
2025-10-27 01:33:48.935021,74.5,111.32,73,70,51,1401,5757
2025-10-27 01:33:49.935694,66.3,83.48,56,50,39,1146,5585
2025-10-27 01:33:50.936455,67.3,85.29,54,49,40,1102,5533
2025-10-27 01:33:51.937400,49.2,39.2,14,12,13,505,5117
2025-10-27 01:33:52.938287,57.7,57.95,34,33,26,804,5325
2025-10-27 01:33:53.939156,81.1,127.73,89,82,61,1635,5918
2025-10-27 01:33:54.939641,52.8,42.22,20,15,19,593,5225
2025-10-27 01:33:55.940675,68.0,91.46,59,58,41,1191,5585
2025-10-27 01:33:56.941363,52.6,43.33,17,14,18,556,5181
2025-10-27 01:33:57.942096,52.4,37.95,15,11,18,520,5173
2025-10-27 01:33:58.942964,65.3,82.53,50,38,38,1053,5534
2025-10-27 01:33:59.943668,57.1,56.43,30,26,25,758,5282
2025-10-27 01:34:00.944225,79.6,114.61,83,68,59,1550,5851
2025-10-27 01:34:01.944945,62.6,70.88,46,34,33,996,5489
2025-10-27 01:34:02.945577,55.2,52.85,30,26,22,756,5302
2025-10-27 01:34:03.946196,68.7,84.24,53,52,43,1091,5520
2025-10-27 01:34:04.947188,57.1,57.79,28,23,25,729,5248
2025-10-27 01:34:05.948375,81.9,131.33,92,79,62,1686,5921
2025-10-27 01:34:06.949477,69.0,92.49,64,56,43,1259,5657
2025-10-27 01:34:07.950385,49.3,30.75,12,9,13,483,5154
2025-10-27 01:34:08.951219,73.7,107.12,74,60,50,1402,5710
2025-10-27 01:34:09.951880,83.0,125.81,91,74,64,1666,5946
2025-10-27 01:34:10.952684,54.4,44.6,24,17,21,650,5265
2025-10-27 01:34:11.953517,78.3,129.06,87,65,57,1610,5853
2025-10-27 01:34:12.954572,61.3,77.01,44,38,31,957,5452
2025-10-27 01:34:13.955651,85.1,139.94,100,71,67,1807,5951
2025-10-27 01:34:14.956349,49.2,28.93,10,7,13,451,5098
2025-10-27 01:34:15.957142,67.5,91.0,57,53,41,1158,5612
2025-10-27 01:34:16.958270,57.4,50.53,27,26,26,713,5281
2025-10-27 01:34:17.959399,76.2,107.0,76,63,54,1449,5780
2025-10-27 01:34:18.960186,76.5,106.83,74,67,54,1414,5776
2025-10-27 01:34:19.960960,62.7,79.48,50,38,34,1059,5544
2025-10-27 01:34:20.961630,51.3,28.65,11,10,16,467,5096
2025-10-27 01:34:21.962087,86.7,140.29,100,86,70,1790,6017
2025-10-27 01:34:22.962644,63.1,75.33,48,45,34,1029,5457
2025-10-27 01:34:23.963446,80.6,124.57,89,85,60,1625,5884
2025-10-27 01:34:24.964068,48.3,37.55,11,10,12,462,5082
2025-10-27 01:34:25.965143,62.3,78.09,47,34,33,1014,5516
2025-10-27 01:34:26.965747,50.1,37.02,16,15,15,536,5168
2025-10-27 01:34:27.966565,74.8,111.26,72,51,52,1379,5682
2025-10-27 01:34:28.967233,69.2,86.34,59,51,43,1191,5573
2025-10-27 01:34:29.968015,63.1,71.71,41,37,34,911,5407
2025-10-27 01:34:30.968803,63.8,73.67,44,38,35,967,5455
2025-10-27 01:34:31.969685,53.9,37.88,19,15,20,577,5182
2025-10-27 01:34:32.970230,63.5,71.84,44,35,35,954,5472
2025-10-27 01:34:33.970749,61.6,71.07,39,34,32,886,5425
2025-10-27 01:34:34.971750,66.8,91.33,58,51,40,1172,5565
2025-10-27 01:34:35.972532,72.2,99.13,69,57,48,1342,5684
2025-10-27 01:34:36.973552,74.8,102.81,70,64,52,1348,5723
2025-10-27 01:34:37.974291,71.0,92.55,64,52,46,1253,5664
2025-10-27 01:34:38.975649,75.3,104.92,74,60,53,1413,5710
2025-10-27 01:34:39.976457,76.6,118.52,79,70,54,1490,5809
2025-10-27 01:34:40.977109,66.8,89.23,59,45,40,1176,5545
2025-10-27 01:34:41.978385,49.0,35.89,10,8,13,441,5094
2025-10-27 01:34:42.979366,75.6,109.73,75,74,53,1420,5777
2025-10-27 01:34:43.979886,81.9,130.39,89,75,62,1644,5903
2025-10-27 01:34:44.980757,69.5,99.0,65,60,44,1277,5630
2025-10-27 01:34:45.981334,78.0,119.96,85,59,57,1573,5845
2025-10-27 01:34:46.982050,83.0,132.6,95,66,64,1726,5955
2025-10-27 01:34:47.982748,83.1,135.65,94,66,64,1702,5905
2025-10-27 01:34:48.984202,81.8,132.67,97,90,62,1759,5943
2025-10-27 01:34:49.985460,58.3,54.49,32,24,27,788,5272
2025-10-27 01:34:50.986521,73.0,106.66,73,59,49,1399,5765
2025-10-27 01:34:51.987490,54.5,47.3,23,17,21,637,5197
2025-10-27 01:34:52.988397,77.7,112.23,81,57,56,1523,5835
2025-10-27 01:34:53.989614,70.6,99.7,67,58,45,1314,5650
2025-10-27 01:34:54.990383,79.1,127.26,88,81,58,1619,5855
2025-10-27 01:34:55.991418,81.1,132.34,93,86,61,1704,5948
2025-10-27 01:34:56.992645,55.8,44.16,24,19,23,651,5252
2025-10-27 01:34:57.993756,73.2,108.29,71,66,49,1364,5719
2025-10-27 01:34:58.994653,84.4,131.53,97,69,66,1759,5924
2025-10-27 01:34:59.995442,57.4,54.02,28,23,26,720,5237
2025-10-27 01:35:00.995830,68.4,96.67,63,56,42,1242,5613
2025-10-27 01:35:01.996720,61.6,65.98,37,28,32,859,5337
2025-10-27 01:35:02.997857,80.0,121.01,86,64,59,1586,5825
2025-10-27 01:35:03.998689,61.2,55.98,34,25,31,800,5329
2025-10-27 01:35:04.999702,76.0,113.34,77,62,54,1458,5748
2025-10-27 01:35:06.001292,63.4,82.04,49,35,35,1028,5505
2025-10-27 01:35:07.002520,72.4,107.09,71,63,48,1355,5705
2025-10-27 01:35:08.003951,60.1,71.22,40,32,30,891,5433
2025-10-27 01:35:09.005146,51.3,38.59,12,11,16,479,5141
2025-10-27 01:35:10.005922,56.2,53.15,29,27,24,735,5269
2025-10-27 01:35:11.006489,59.3,68.61,39,28,28,886,5407
2025-10-27 01:35:12.007494,59.6,74.56,42,36,29,932,5406
2025-10-27 01:35:13.008387,74.4,96.58,67,51,51,1297,5694
2025-10-27 01:35:14.008909,52.2,45.76,23,18,18,643,5258
2025-10-27 01:35:15.009705,59.0,51.39,30,22,28,749,5344
2025-10-27 01:35:16.010567,82.5,130.39,88,80,63,1618,5924
2025-10-27 01:35:17.011719,80.7,131.65,92,77,61,1685,5930
2025-10-27 01:35:18.012919,53.3,43.05,21,16,20,623,5224
2025-10-27 01:35:19.013657,74.9,112.73,80,60,52,1493,5782
2025-10-27 01:35:20.014454,64.7,82.94,49,39,37,1036,5530
2025-10-27 01:35:21.015467,65.2,72.99,47,34,37,1001,5471
2025-10-27 01:35:22.016119,82.0,123.21,89,69,62,1635,5928
2025-10-27 01:35:23.016902,80.2,134.22,93,87,60,1691,5937
2025-10-27 01:35:24.018177,59.7,57.13,35,33,29,819,5322
2025-10-27 01:35:25.019099,57.0,57.26,30,24,25,753,5332
2025-10-27 01:35:26.020003,80.6,133.79,93,68,60,1697,5940
2025-10-27 01:35:27.020929,69.4,85.51,55,47,44,1115,5580
2025-10-27 01:35:28.022070,70.9,100.25,69,48,46,1338,5731
2025-10-27 01:35:29.022827,61.1,73.68,43,34,31,944,5449
2025-10-27 01:35:30.024098,58.0,65.63,37,33,27,862,5407
2025-10-27 01:35:31.025045,61.2,65.73,36,34,31,849,5373
2025-10-27 01:35:32.026058,50.7,35.59,13,11,16,500,5117
2025-10-27 01:35:33.027124,61.7,73.05,44,41,32,962,5427
2025-10-27 01:35:34.027882,63.9,71.2,44,33,35,954,5410
2025-10-27 01:35:35.028802,75.4,111.16,77,75,53,1446,5809
2025-10-27 01:35:36.029618,70.3,89.42,61,49,45,1215,5581
2025-10-27 01:35:37.030476,78.3,124.19,86,82,57,1588,5818
2025-10-27 01:35:38.031900,52.2,48.76,24,17,18,667,5261
2025-10-27 01:35:39.032903,75.7,103.19,72,58,53,1388,5674
2025-10-27 01:35:40.033840,70.5,95.06,65,47,45,1277,5682
2025-10-27 01:35:41.034945,62.3,72.18,40,32,33,900,5434
2025-10-27 01:35:42.035894,83.7,132.68,96,90,65,1731,5930
2025-10-27 01:35:43.036528,76.4,109.87,78,72,54,1478,5797
2025-10-27 01:35:44.037781,57.4,62.97,33,31,26,786,5320
2025-10-27 01:35:45.038391,59.6,62.53,37,26,29,864,5357
2025-10-27 01:35:46.038965,51.8,36.72,15,11,17,516,5165
2025-10-27 01:35:47.039678,57.0,50.48,28,22,25,710,5328
2025-10-27 01:35:48.040292,52.0,47.76,23,17,18,647,5194
2025-10-27 01:35:49.041310,49.6,41.69,14,11,14,510,5095
2025-10-27 01:35:50.042344,87.1,143.14,100,81,70,1797,6047
2025-10-27 01:35:51.043552,64.5,77.21,44,35,36,965,5405
2025-10-27 01:35:52.045035,57.3,56.18,31,28,25,758,5302
2025-10-27 01:35:53.045930,77.6,116.0,83,65,56,1550,5782
2025-10-27 01:35:54.046870,81.7,124.68,89,70,62,1635,5878
2025-10-27 01:35:55.047982,85.4,140.23,98,92,68,1762,5957
2025-10-27 01:35:56.049398,79.3,120.2,87,62,58,1609,5821
2025-10-27 01:35:57.050081,78.1,125.55,85,68,57,1569,5893
2025-10-27 01:35:58.050946,84.2,129.48,94,83,66,1700,5937
2025-10-27 01:35:59.051690,76.1,110.9,76,75,54,1444,5731
2025-10-27 01:36:00.052720,60.4,73.07,42,39,30,927,5389
2025-10-27 01:36:01.054022,70.8,96.8,67,63,46,1298,5675
2025-10-27 01:36:02.055379,66.9,78.82,49,35,40,1041,5467
2025-10-27 01:36:03.056343,56.7,51.81,29,28,24,739,5283
2025-10-27 01:36:04.057218,51.6,44.18,21,19,17,618,5193
2025-10-27 01:36:05.058350,75.4,115.22,78,73,53,1471,5828
2025-10-27 01:36:06.059033,57.9,67.4,38,36,26,868,5410
2025-10-27 01:36:07.059828,66.2,82.19,50,41,39,1042,5518
2025-10-27 01:36:08.060679,75.1,119.5,79,73,52,1487,5786
2025-10-27 01:36:09.061969,80.0,121.98,87,86,59,1608,5845
2025-10-27 01:36:10.063311,77.4,123.04,85,69,56,1577,5899
2025-10-27 01:36:11.064291,78.8,124.77,89,63,58,1626,5856
2025-10-27 01:36:12.065183,78.3,126.38,89,76,57,1628,5916
2025-10-27 01:36:13.066070,68.9,101.6,64,49,43,1256,5627
2025-10-27 01:36:14.067421,51.4,32.26,12,11,17,485,5132
2025-10-27 01:36:15.068230,49.6,28.74,11,8,14,463,5127
2025-10-27 01:36:16.069059,71.0,96.22,60,57,46,1190,5638
2025-10-27 01:36:17.069874,74.4,98.92,67,55,51,1305,5642
2025-10-27 01:36:18.070985,63.0,74.37,47,38,34,1013,5431
2025-10-27 01:36:19.071887,70.5,85.87,59,53,45,1178,5578
2025-10-27 01:36:20.072889,57.5,54.67,31,29,26,766,5272
2025-10-27 01:36:21.073821,69.7,85.66,58,46,44,1165,5572
2025-10-27 01:36:22.074860,68.5,83.47,54,53,42,1108,5534
2025-10-27 01:36:23.075864,78.3,122.19,81,58,57,1516,5785
2025-10-27 01:36:24.076741,65.1,85.72,54,39,37,1104,5527
2025-10-27 01:36:25.077524,73.1,110.33,75,64,49,1424,5739
2025-10-27 01:36:26.078505,73.7,104.28,72,60,50,1371,5707
2025-10-27 01:36:27.079197,70.7,101.33,65,53,46,1274,5684
2025-10-27 01:36:28.080748,61.7,69.06,45,37,32,971,5453
2025-10-27 01:36:29.081929,50.1,35.6,15,11,15,517,5177
2025-10-27 01:36:30.083302,53.5,49.92,26,25,20,681,5234
2025-10-27 01:36:31.084248,79.5,118.89,80,63,59,1495,5779
2025-10-27 01:36:32.084916,51.5,35.11,12,11,17,474,5148
2025-10-27 01:36:33.086123,68.2,87.27,53,45,42,1094,5550
2025-10-27 01:36:34.087651,85.2,130.38,94,83,67,1700,5971
2025-10-27 01:36:35.088717,65.7,85.87,58,53,38,1168,5605
2025-10-27 01:36:36.089720,85.0,143.78,99,73,67,1777,5961
2025-10-27 01:36:37.090766,66.0,78.66,49,35,39,1039,5450
2025-10-27 01:36:38.091557,72.3,94.01,65,64,48,1277,5651
2025-10-27 01:36:39.092346,82.0,141.36,97,85,63,1764,5983
2025-10-27 01:36:40.093170,84.7,136.36,94,68,67,1712,5938
2025-10-27 01:36:41.094295,57.1,57.65,31,22,25,768,5284
2025-10-27 01:36:42.095811,75.2,121.46,81,57,52,1509,5789
2025-10-27 01:36:43.096324,83.0,138.44,96,85,64,1735,5932
2025-10-27 01:36:44.096995,61.0,60.92,38,35,31,875,5345
2025-10-27 01:36:45.097820,49.3,32.76,10,8,14,448,5118
2025-10-27 01:36:46.098563,79.5,124.03,87,77,59,1611,5903
2025-10-27 01:36:47.099420,60.4,71.71,39,34,30,887,5369
2025-10-27 01:36:48.100366,60.7,67.08,42,31,31,931,5452
2025-10-27 01:36:49.101224,76.9,105.6,75,52,55,1415,5708
2025-10-27 01:36:50.102128,76.8,112.58,80,61,55,1505,5826
2025-10-27 01:36:51.102998,56.1,56.93,28,21,24,710,5289
2025-10-27 01:36:52.104095,66.0,85.79,56,55,39,1136,5562
2025-10-27 01:36:53.105103,78.0,114.42,81,60,57,1511,5826
2025-10-27 01:36:54.105857,57.7,56.76,30,22,26,747,5287
2025-10-27 01:36:55.106489,82.8,126.62,93,65,64,1696,5975
2025-10-27 01:36:56.107446,55.1,57.14,29,28,22,742,5287
2025-10-27 01:36:57.108696,79.9,127.04,93,79,59,1695,5920
2025-10-27 01:36:58.109684,50.9,34.38,10,7,16,458,5083
2025-10-27 01:36:59.110648,85.4,137.34,99,97,68,1791,5978
2025-10-27 01:37:00.111704,58.0,59.53,33,28,26,793,5359
2025-10-27 01:37:01.112648,64.0,74.4,47,41,36,996,5478
2025-10-27 01:37:02.113559,62.6,82.92,50,35,33,1044,5471
2025-10-27 01:37:03.114581,74.5,107.72,72,57,51,1372,5746
2025-10-27 01:37:04.115844,67.4,78.5,50,46,41,1048,5531
2025-10-27 01:37:05.116969,66.3,92.57,57,43,39,1154,5569
2025-10-27 01:37:06.118622,66.8,79.66,52,44,40,1077,5562
2025-10-27 01:37:07.119982,83.5,138.74,95,89,65,1720,5900
2025-10-27 01:37:08.121381,84.8,133.58,97,91,67,1763,6006
2025-10-27 01:37:09.122015,70.6,97.95,64,45,45,1254,5671
2025-10-27 01:37:10.123054,59.0,63.34,32,26,28,781,5279
2025-10-27 01:37:11.123890,74.4,107.73,75,57,51,1419,5777
2025-10-27 01:37:12.124647,69.8,96.95,63,57,44,1235,5609
2025-10-27 01:37:13.125516,60.6,60.41,37,35,30,864,5364
2025-10-27 01:37:14.126471,53.9,51.46,24,23,20,660,5195
2025-10-27 01:37:15.127504,65.0,75.49,44,36,37,951,5468
2025-10-27 01:37:16.128485,78.4,117.39,81,61,57,1505,5838
2025-10-27 01:37:17.129015,72.5,99.38,70,58,48,1357,5730
2025-10-27 01:37:18.129847,53.8,37.26,18,17,20,577,5227
2025-10-27 01:37:19.130568,67.0,80.31,54,48,40,1114,5574
2025-10-27 01:37:20.131027,50.6,38.49,18,15,15,573,5134
2025-10-27 01:37:21.131834,79.5,120.87,84,60,59,1564,5845
2025-10-27 01:37:22.132688,68.6,90.42,56,45,42,1131,5590
2025-10-27 01:37:23.133288,49.7,36.72,15,13,14,526,5110
2025-10-27 01:37:24.134338,58.4,62.52,35,30,27,833,5383
2025-10-27 01:37:25.135566,48.3,39.03,13,12,12,490,5124
2025-10-27 01:37:26.138217,56.3,52.88,31,30,24,767,5293
2025-10-27 01:37:27.139185,81.3,126.18,91,74,62,1670,5930
2025-10-27 01:37:28.139666,53.6,54.54,26,23,20,693,5302
2025-10-27 01:37:29.140226,53.4,44.78,24,19,20,656,5232
2025-10-27 01:37:30.140771,82.9,125.98,92,86,64,1680,5885
2025-10-27 01:37:31.141868,75.4,109.11,72,55,53,1372,5674
2025-10-27 01:37:32.142665,68.3,86.57,59,44,42,1181,5569
2025-10-27 01:37:33.143815,50.1,37.02,16,15,15,549,5187
2025-10-27 01:37:34.144661,78.0,119.78,86,68,57,1592,5894
2025-10-27 01:37:35.145524,70.1,96.72,62,43,45,1232,5595
2025-10-27 01:37:36.146398,60.9,68.69,41,33,31,917,5413
2025-10-27 01:37:37.147556,74.3,107.81,76,66,51,1446,5802
2025-10-27 01:37:38.148462,74.3,102.77,71,58,51,1368,5699
2025-10-27 01:37:39.149370,85.5,137.4,99,92,68,1794,6012
2025-10-27 01:37:40.150240,80.3,121.48,83,59,60,1542,5866
2025-10-27 01:37:41.151460,70.3,94.31,62,55,45,1232,5614
2025-10-27 01:37:42.152545,52.1,48.84,20,16,18,600,5199
2025-10-27 01:37:43.153371,51.0,42.09,18,16,16,579,5194
2025-10-27 01:37:44.154023,51.7,40.59,20,15,17,596,5180
2025-10-27 01:37:45.155020,64.9,80.85,52,51,37,1076,5565
2025-10-27 01:37:46.155665,80.3,119.43,84,74,60,1568,5878
2025-10-27 01:37:47.156595,83.9,135.63,99,80,65,1786,5994
2025-10-27 01:37:48.157869,57.4,54.51,31,24,26,769,5304
2025-10-27 01:37:49.158841,64.1,79.24,51,44,36,1059,5552
2025-10-27 01:37:50.160330,52.1,48.44,21,16,18,622,5232
2025-10-27 01:37:51.161213,60.7,63.73,40,33,31,906,5429
2025-10-27 01:37:52.161904,55.8,51.83,24,19,23,668,5258
2025-10-27 01:37:53.162759,69.6,88.87,57,47,44,1148,5585
2025-10-27 01:37:54.163857,59.4,57.36,34,31,29,816,5335
2025-10-27 01:37:55.164556,51.7,45.6,19,15,17,585,5213
2025-10-27 01:37:56.165422,52.2,35.58,16,12,18,540,5199
2025-10-27 01:37:57.166446,76.4,114.73,77,73,54,1452,5722
2025-10-27 01:37:58.167232,62.0,65.4,42,34,33,922,5402
2025-10-27 01:37:59.167996,46.8,29.22,11,9,10,469,5067
2025-10-27 01:38:00.168845,52.1,35.63,15,11,18,523,5164
2025-10-27 01:38:01.169851,82.3,122.21,89,68,63,1627,5860
2025-10-27 01:38:02.170845,71.8,103.67,66,48,47,1284,5699
2025-10-27 01:38:03.171765,80.5,120.03,84,74,60,1561,5814
2025-10-27 01:38:04.172996,64.6,77.17,44,33,36,961,5418
2025-10-27 01:38:05.173738,68.2,88.55,59,43,42,1185,5607
2025-10-27 01:38:06.174346,66.7,89.06,57,55,40,1145,5555
2025-10-27 01:38:07.175110,83.9,127.63,93,81,65,1685,5972
2025-10-27 01:38:08.175824,65.9,83.18,50,47,38,1057,5451
2025-10-27 01:38:09.176405,67.1,89.68,57,44,40,1149,5612
2025-10-27 01:38:10.177489,75.6,107.24,73,60,53,1400,5767
2025-10-27 01:38:11.178148,68.4,88.58,61,46,42,1221,5580
2025-10-27 01:38:12.178849,59.9,63.32,34,30,29,808,5325
2025-10-27 01:38:13.179624,75.4,109.98,74,63,53,1405,5744
2025-10-27 01:38:14.180679,78.1,117.63,83,61,57,1547,5792
2025-10-27 01:38:15.181296,53.6,39.58,20,19,20,601,5205
2025-10-27 01:38:16.182074,72.7,101.01,68,52,49,1325,5668
2025-10-27 01:38:17.182987,49.6,35.57,13,9,14,500,5109
2025-10-27 01:38:18.183879,49.8,32.73,10,9,14,457,5124
2025-10-27 01:38:19.185056,77.6,115.22,79,73,56,1480,5786
2025-10-27 01:38:20.185928,72.5,103.16,67,55,48,1308,5718
2025-10-27 01:38:21.186879,56.1,56.2,34,28,24,805,5351
2025-10-27 01:38:22.187763,61.1,71.69,41,30,31,907,5389
2025-10-27 01:38:23.188700,74.9,107.0,75,63,52,1428,5790
2025-10-27 01:38:24.189563,61.2,65.92,40,35,31,891,5363
2025-10-27 01:38:25.191704,82.1,125.84,90,76,63,1640,5911
2025-10-27 01:38:26.192203,64.1,67.35,43,37,36,944,5443
